Id,Followers,Following,Retweet Count,is_retweet,is_mention,Betweenness,Degree,Closeness,Influence Score
CarloSjlptN5,53.0,232.0,14.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,735.3545558702241
paul_szafranski,39.0,292.0,195.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,732.6343798702242
PINKGOLDPINK289,42.0,270.0,427.5,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,724.582293870224
joeslicklive3,48.0,248.0,4.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,724.4591903290514
uzlevi,58.0,197.0,45.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,717.2604013290514
NoEscapeFuture,47.0,241.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.002258610954263128,706.4519789878599
bharatsalave51,8.0,418.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,703.8773458819719
chanteuseaux,89.0,43.0,5.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,697.8917743290514
LindaLopez67,57.0,184.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,689.13007398786
gary03729975,56.0,181.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,677.7356473290514
CloudF0475,75.0,89.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,669.713992870224
JohnnyHans99,41.0,237.0,23.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,658.1709288702241
helene_turp,18.0,326.0,96.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,634.3232318819719
NataschaWiemer,68.0,96.0,74.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,632.4097103290513
EarthArmy143,29.0,256.0,22.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,602.4570913290515
MarioV131313,18.0,305.0,45.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,600.774330881972
ContraOg,57.0,109.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,573.01844898786
SanctionedUn,36.0,202.0,63.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,569.337878870224
DjTolerant,25.0,246.0,114.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,560.4817519878599
tamu_ASD,38.0,166.0,680.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,540.34499698786
MemeJedi71,60.0,72.0,1.0,0.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,537.0303883290514
olevolle22,46.0,126.0,16.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,521.6447668702241
r__a__u__l,32.0,185.0,78.5,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,514.9680649878601
XAEA129,32.0,176.0,13.75,0.75,0.25,0.0,0.0009881422924901185,0.002258610954263128,499.71726648785994
pilthon666,46.0,106.0,45.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,491.271700870224
JohonanG,47.0,98.0,12.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,485.3099659878599
WSickner,31.0,170.0,27.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,483.6056279878599
Sergij_82,12.0,245.0,50.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,465.43300288197184
JohnnyL55189795,61.0,12.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.0013175230566534913,451.2139558702239
bg105ec131,2.0,263.0,83.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,423.0455806278656
95_jp11f,23.0,166.0,10.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,420.32744062786554
Soulz7,38.0,92.0,12.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,412.19039898785996
misky_ne,41.0,77.0,4.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,410.07955487022394
AnneAnton3,22.0,163.0,16.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,408.7127586278656
luneplume67,42.0,68.0,27.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,403.706410870224
Saurav32693011,20.0,168.0,38.666666666666664,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,402.7288348702239
Hike150Hike,53.0,12.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,394.47561187022393
yusr18413764,39.0,74.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,391.16911987022394
alizavedd,20.0,153.0,27.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,379.26913987022397
LJoRuo,23.0,138.0,63.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,378.05743862786557
fyngy,22.0,140.0,80.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,374.40733762786556
VladimrB3,43.0,35.0,5.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,359.261976870224
Mathura25,9.0,189.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,356.7853256278656
ngNguynVitAnh2,25.0,112.0,3.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,350.77057598785996
SandroTorotadze,5.0,194.0,304.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,341.99623062786554
CollectiveAWorx,38.0,46.0,1.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,340.75146298785995
Riaca8,18.0,124.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,319.64270588197184
BalmikiSah19,7.0,173.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,317.8302596278656
NaukatN,13.0,145.0,18.5,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,317.0649078702239
Tammy42460323,32.0,52.0,406.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,315.7267649878599
MAMARTINEZNica,40.0,18.0,1.0,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,311.5841583290514
ReturnGonz,23.0,82.0,62.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,291.3404126278656
Warrior__Witch,19.0,83.0,92.5,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,265.14401574613726
LaylaGorka,28.0,42.0,58.5,1.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,264.8022573290514
sergejlopotko,11.0,119.0,37.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,263.00732298785994
Athoel_games,17.0,88.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.002258610954263128,256.81547398785995
BrandonLeopold3,32.0,19.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,256.3771739878599
EklundElek,17.0,86.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,253.71916398785996
Alexand08277427,25.0,48.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,251.62761798785996
torontoshka,13.0,98.0,45.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,244.84079187022397
Wmadall,15.0,88.0,22.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,243.07586987022395
al_ga_ge,17.0,69.0,104.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,229.51651298785995
rubenrpduarte,5.0,122.0,66.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,225.6867226278656
TomasRamanaus12,8.0,105.0,17.5,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,219.6608858819719
Deepika_014,7.0,103.0,10.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,209.3169876278656
tatersngravy_71,17.0,52.0,2.5,0.5,0.5,0.0,0.0009881422924901185,0.002258610954263128,201.13275898785997
shree89om,19.0,38.0,83.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,195.28375374613725
DevMalinovsky,21.0,27.0,16.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,191.07009687022398
UjjwalOmprakash,8.0,86.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,190.23576788197184
MarveOismaa,11.0,67.0,50.0,1.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,182.76776098785996
OlehOstrowsky,22.0,14.0,110.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,179.95018762786557
NewsExplorerFr,25.0,0.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,177.31617798785996
ahlbaytrevive,19.0,26.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.0032339202299676603,175.01717574613724
Irina19388547,21.0,14.0,12.0,1.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,170.862697870224
GERMANS57341712,3.0,87.0,109.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,158.19565674613725
VygantasP,9.0,59.0,1.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,155.1996396278656
canvasman_,11.0,49.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.002258610954263128,153.88367098785997
4kVideoUAVs,18.0,14.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,149.34565588197188
silentbob515,19.0,7.0,9.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,145.78534474613724
kakabocharovka,15.0,25.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0013175230566534913,145.09449287022397
stephanwinter6,12.0,37.0,8.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,142.56223088197189
LueJack3,7.0,57.0,87.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,139.6684996278656
ak999222,2.0,79.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,136.4963426278656
ErgaOmn72429636,12.0,33.0,0.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,136.20684288197188
jyukaku0,6.0,57.0,130.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,133.45378488197187
ShivkumarPogul,3.0,72.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,133.10149974613722
amraiza_anil,4.0,66.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,130.5549136278656
YATENDR76790283,4.0,64.0,17.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,127.8044856278656
putinsosihuilo,6.0,45.0,37.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,112.98374688197188
GBOM_GCHE_lv,12.0,9.0,328.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,105.7246108819719
SaadaanT,12.0,5.0,12.666666666666666,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,93.11621888197188
Ezraleo2,1.0,54.0,25.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,91.20882462786561
merouseer,8.0,22.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,90.80796588197188
thepotatoemoji,11.0,1.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.002258610954263128,79.57223098785994
PhileasFogg82,3.0,31.0,1.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,69.30160874613726
Ravinde64130517,4.0,25.0,83.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,68.76927662786561
GhoulPanza,3.0,30.0,36.5,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,68.47573674613727
TwoSentenceHorr,9.0,1.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,65.3863036278656
VladaRudenko,8.0,2.0,13.0,1.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,60.109363881971895
tugasmatkul23,3.0,23.0,1.0,0.5,0.0,0.0,0.0009881422924901185,0.0032339202299676603,56.916368746137266
ooa102774,6.0,8.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,54.94920988197189
EtheriousHully,6.0,2.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0027448397013614405,45.660279881971896
Santin16Giorgio,3.0,12.0,0.0,0.0,1.0,0.0,0.0009881422924901185,0.0032339202299676603,39.86631774613726
hadiaBuinessGlb,2.0,16.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,38.96257762786561
Exempl_o,5.0,2.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,38.56528662786561
Nonejm16,0.0,24.0,50.666666666666664,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,38.198162746137264
britneywright30,0.0,23.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,35.61914374613726
RehmanK62954944,1.0,16.0,40.0,1.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,32.68412462786561
Communi05841895,0.0,11.0,8.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,17.204051746137264
TegarAryanto9,0.0,10.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,15.49312874613726
YarikWp,1.0,5.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0017786561264822131,14.840579627865612
RahulSr48474708,0.0,8.0,8.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,12.559586746137262
rohanku67440943,0.0,5.0,23.0,1.0,0.0,0.0,0.0009881422924901185,0.0032339202299676603,8.220311746137261
