,Id1,Id2,Interaction
11621,2824Bear,LawrenceSellin,RT
11622,ATI69454066,NataliaArchaki,RT
11623,Dockryzhan1,es_myko,RT
11624,sconnors1969,AntiVataUkrop,RT
11625,ficiz,exposed,RT
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11626,stopcoalexports,abcnews,Mention
11626,stopcoalexports,SteveCannane,Mention
11626,stopcoalexports,seanrubinsztein,Mention
11626,stopcoalexports,MatthewBevan,Mention
11626,stopcoalexports,ThomasOriti,Mention
11626,stopcoalexports,mjrowland68,Mention
11627,braedalibby,nojaydenx,RT
11628,SandroTorotadze,intermarium24,RT
11629,Maurieres1,OlivierJorba,RT
11634,gary03729975,JSdhali25923720,RT
11637,breezyshade007,UAarmy_animals,RT
11639,trident410,UAarmy_animals,RT
11640,RBellitzia,RubyTuesday828,RT
11641,BannClaudia,UAarmy_animals,RT
11643,JDP641669,UAarmy_animals,RT
11644,ob2133,uarealitynow,RT
11645,BrotherLeeLuv,Seth_Mythrax,RT
11646,jairbrenis,Seth_Mythrax,RT
11647,WalpadT,Will91277233,RT
11648,adhdchroniclez,amborin,RT
11649,morisyun0741,PStyle0ne1,RT
11650,KaljuLaid,JominiW,RT
11651,morisyun0741,PStyle0ne1,RT
11653,MARTIN91559117,intermarium24,RT
11654,superGHO,intermarium24,RT
11655,TS35581556,PStyle0ne1,RT
11656,jl_jlgh,UAarmy_animals,RT
11657,ViejAmarga,Viento_Este,RT
11659,VladimrB3,PStyle0ne1,RT
11662,dekentro,SerDer_Daniels,RT
11663,VladimrB3,PStyle0ne1,RT
11665,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11665,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11665,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11665,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11666,sonutha11335937,AmarUjalaNews,RT
11669,nohouzecalls,TimGravett,RT
11670,sundar_laxkar,News18India,RT
11670,sundar_laxkar,RajLaveena,RT
11670,sundar_laxkar,News18India,RT
11670,sundar_laxkar,RajLaveena,RT
11671,Shahzebalvi4,TV9Bharatvarsh,RT
11671,Shahzebalvi4,RAVIMISHRA_TV,RT
11671,Shahzebalvi4,TV9Bharatvarsh,RT
11671,Shahzebalvi4,RAVIMISHRA_TV,RT
11673,lindabrown7777,Antiwarcom,RT
11674,lindabrown7777,Antiwarcom,RT
11674,lindabrown7777,KyleAnzalone_,RT
11674,lindabrown7777,Freem,RT
11674,lindabrown7777,Antiwarcom,RT
11674,lindabrown7777,KyleAnzalone_,RT
11674,lindabrown7777,Freem,RT
11674,lindabrown7777,Antiwarcom,RT
11674,lindabrown7777,KyleAnzalone_,RT
11674,lindabrown7777,Freem,RT
11675,lindabrown7777,Antiwarcom,RT
11675,lindabrown7777,RonPaul,RT
11675,lindabrown7777,Antiwarcom,RT
11675,lindabrown7777,RonPaul,RT
11676,djgoodlook,ABPNews,RT
11676,djgoodlook,ancho,RT
11676,djgoodlook,ABPNews,RT
11676,djgoodlook,ancho,RT
11677,Mathura25,ABPNews,RT
11677,Mathura25,ancho,RT
11677,Mathura25,ABPNews,RT
11677,Mathura25,ancho,RT
11678,BishnoiTe,ABPNews,RT
11678,BishnoiTe,ancho,RT
11678,BishnoiTe,ABPNews,RT
11678,BishnoiTe,ancho,RT
11679,tatersngravy_71,Therealgsns,RT
11680,powerfromspace1,cnn,Mention
11681,TimoLempiainen,ukraine_world,RT
11682,manojsingh_kush,ABPNews,RT
11682,manojsingh_kush,ancho,RT
11682,manojsingh_kush,ABPNews,RT
11682,manojsingh_kush,ancho,RT
11684,Atulsainiarya,ABPNews,RT
11684,Atulsainiarya,ancho,RT
11684,Atulsainiarya,ABPNews,RT
11684,Atulsainiarya,ancho,RT
11685,MickRhythm,EuromaidanPR,RT
11686,braedalibby,nojaydenx,RT
11687,Prashantchau18,ani_digital,RT
11689,funkibloo,Therealgsns,RT
11691,canvasman_,BBCNews,Mention
11693,singh_manish09,ani_digital,RT
11694,June4th3,Beacon20min,RT
11696,ShivkumarPogul,ABPNews,RT
11696,ShivkumarPogul,ancho,RT
11696,ShivkumarPogul,ABPNews,RT
11696,ShivkumarPogul,ancho,RT
11697,RBellitzia,TheRoses2022,RT
11698,RajLaveena,News18India,RT
11698,RajLaveena,RajLaveena,RT
11698,RajLaveena,News18India,RT
11698,RajLaveena,RajLaveena,RT
11699,News18India,RajLaveena,Mention
11700,BrotherLeeLuv,Seth_Mythrax,RT
11701,jairbrenis,Seth_Mythrax,RT
11702,Shashan20797894,ani_digital,RT
11703,ishwarlal1998,ABPNews,RT
11703,ishwarlal1998,ancho,RT
11703,ishwarlal1998,ABPNews,RT
11703,ishwarlal1998,ancho,RT
11704,anjali_speak,TV9Bharatvarsh,RT
11704,anjali_speak,anjali_speak,RT
11704,anjali_speak,TV9Bharatvarsh,RT
11704,anjali_speak,anjali_speak,RT
11707,Rohtashmandan25,TV9Bharatvarsh,RT
11707,Rohtashmandan25,anjali_speak,RT
11707,Rohtashmandan25,TV9Bharatvarsh,RT
11707,Rohtashmandan25,anjali_speak,RT
11708,TV9Bharatvarsh,anjali_speak,Mention
11709,BalmikiSah19,ABPNews,RT
11709,BalmikiSah19,ancho,RT
11709,BalmikiSah19,ABPNews,RT
11709,BalmikiSah19,ancho,RT
11710,UjjwalOmprakash,ABPNews,RT
11710,UjjwalOmprakash,ancho,RT
11710,UjjwalOmprakash,ABPNews,RT
11710,UjjwalOmprakash,ancho,RT
11711,Protest_when,ukraine_world,RT
11712,SanctionedUn,Antiwarcom,RT
11713,ravisha99362373,TV9Bharatvarsh,RT
11713,ravisha99362373,RAVIMISHRA_TV,RT
11713,ravisha99362373,TV9Bharatvarsh,RT
11713,ravisha99362373,RAVIMISHRA_TV,RT
11714,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11715,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11715,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11715,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11715,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11716,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11716,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11716,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11716,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11718,goswamig10,Bharat24Liv,RT
11719,LJoRuo,Antiwarcom,RT
11722,DoubleONAFO,Scot_Proud1,RT
11723,BhaveshKrMandal,thakur_shivangi,RT
11724,zahdehz,zahdehz,RT
11725,DoubleONAFO,ukraine_world,RT
11729,Radheshyam_k07,ABPNews,RT
11729,Radheshyam_k07,ancho,RT
11729,Radheshyam_k07,ABPNews,RT
11729,Radheshyam_k07,ancho,RT
11730,YATENDR76790283,ABPNews,RT
11730,YATENDR76790283,ancho,RT
11730,YATENDR76790283,ABPNews,RT
11730,YATENDR76790283,ancho,RT
11731,Chairman_Meowed,ukraine_world,RT
11734,Deepika_014,thakur_shivangi,RT
11735,LPNPAC,LPNPAC,RT
11736,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11737,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11738,dk116435,ABPNews,RT
11738,dk116435,ancho,RT
11738,dk116435,ABPNews,RT
11738,dk116435,ancho,RT
11739,CarrieSiemek,missjea,RT
11742,JogenderSingh70,ABPNews,RT
11742,JogenderSingh70,ancho,RT
11742,JogenderSingh70,ABPNews,RT
11742,JogenderSingh70,ancho,RT
11743,hh_francesco,AllaPoedie,RT
11744,dee4peace,dee4peace,RT
11746,manish_0483,ani_digital,RT
11748,sarapeters_99,Cyberknow20,RT
11751,ngNguynVitAnh2,TheRoses2022,RT
11752,FroodyWisco,albafella1,RT
11753,bapt_dre,AllaPoedie,RT
11755,FrRosbar,ePowerLife2,RT
11756,franchescojpr,ElCheZOV,RT
11760,craigthomler,USChelseaXXfan,RT
11760,craigthomler,Knight22122,RT
11760,craigthomler,JoeBran03134872,RT
11760,craigthomler,THE_RonTheDon,RT
11760,craigthomler,RWApodcast,RT
11760,craigthomler,USChelseaXXfan,RT
11760,craigthomler,Knight22122,RT
11760,craigthomler,JoeBran03134872,RT
11760,craigthomler,THE_RonTheDon,RT
11760,craigthomler,RWApodcast,RT
11760,craigthomler,USChelseaXXfan,RT
11760,craigthomler,Knight22122,RT
11760,craigthomler,JoeBran03134872,RT
11760,craigthomler,THE_RonTheDon,RT
11760,craigthomler,RWApodcast,RT
11760,craigthomler,USChelseaXXfan,RT
11760,craigthomler,Knight22122,RT
11760,craigthomler,JoeBran03134872,RT
11760,craigthomler,THE_RonTheDon,RT
11760,craigthomler,RWApodcast,RT
11760,craigthomler,USChelseaXXfan,RT
11760,craigthomler,Knight22122,RT
11760,craigthomler,JoeBran03134872,RT
11760,craigthomler,THE_RonTheDon,RT
11760,craigthomler,RWApodcast,RT
11761,FroodyWisco,ukraine_world,RT
11762,AimieeMobley,Therealgsns,RT
11763,a1a697fbd80147c,Therealgsns,RT
11765,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11765,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11765,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11765,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11766,sonutha11335937,AmarUjalaNews,RT
11769,nohouzecalls,TimGravett,RT
11770,sundar_laxkar,News18India,RT
11770,sundar_laxkar,RajLaveena,RT
11770,sundar_laxkar,News18India,RT
11770,sundar_laxkar,RajLaveena,RT
11771,Shahzebalvi4,TV9Bharatvarsh,RT
11771,Shahzebalvi4,RAVIMISHRA_TV,RT
11771,Shahzebalvi4,TV9Bharatvarsh,RT
11771,Shahzebalvi4,RAVIMISHRA_TV,RT
11773,lindabrown7777,Antiwarcom,RT
11774,lindabrown7777,Antiwarcom,RT
11774,lindabrown7777,KyleAnzalone_,RT
11774,lindabrown7777,Freem,RT
11774,lindabrown7777,Antiwarcom,RT
11774,lindabrown7777,KyleAnzalone_,RT
11774,lindabrown7777,Freem,RT
11774,lindabrown7777,Antiwarcom,RT
11774,lindabrown7777,KyleAnzalone_,RT
11774,lindabrown7777,Freem,RT
11775,lindabrown7777,Antiwarcom,RT
11775,lindabrown7777,RonPaul,RT
11775,lindabrown7777,Antiwarcom,RT
11775,lindabrown7777,RonPaul,RT
11776,djgoodlook,ABPNews,RT
11776,djgoodlook,ancho,RT
11776,djgoodlook,ABPNews,RT
11776,djgoodlook,ancho,RT
11777,Mathura25,ABPNews,RT
11777,Mathura25,ancho,RT
11777,Mathura25,ABPNews,RT
11777,Mathura25,ancho,RT
11778,BishnoiTe,ABPNews,RT
11778,BishnoiTe,ancho,RT
11778,BishnoiTe,ABPNews,RT
11778,BishnoiTe,ancho,RT
11779,tatersngravy_71,Therealgsns,RT
11780,powerfromspace1,cnn,Mention
11781,TimoLempiainen,ukraine_world,RT
11782,manojsingh_kush,ABPNews,RT
11782,manojsingh_kush,ancho,RT
11782,manojsingh_kush,ABPNews,RT
11782,manojsingh_kush,ancho,RT
11784,Atulsainiarya,ABPNews,RT
11784,Atulsainiarya,ancho,RT
11784,Atulsainiarya,ABPNews,RT
11784,Atulsainiarya,ancho,RT
11785,MickRhythm,EuromaidanPR,RT
11786,braedalibby,nojaydenx,RT
11787,Prashantchau18,ani_digital,RT
11789,funkibloo,Therealgsns,RT
11791,canvasman_,BBCNews,Mention
11793,singh_manish09,ani_digital,RT
11794,June4th3,Beacon20min,RT
11796,ShivkumarPogul,ABPNews,RT
11796,ShivkumarPogul,ancho,RT
11796,ShivkumarPogul,ABPNews,RT
11796,ShivkumarPogul,ancho,RT
11797,RBellitzia,TheRoses2022,RT
11798,RajLaveena,News18India,RT
11798,RajLaveena,RajLaveena,RT
11798,RajLaveena,News18India,RT
11798,RajLaveena,RajLaveena,RT
11799,News18India,RajLaveena,Mention
11800,BrotherLeeLuv,Seth_Mythrax,RT
11801,jairbrenis,Seth_Mythrax,RT
11802,Shashan20797894,ani_digital,RT
11803,ishwarlal1998,ABPNews,RT
11803,ishwarlal1998,ancho,RT
11803,ishwarlal1998,ABPNews,RT
11803,ishwarlal1998,ancho,RT
11804,anjali_speak,TV9Bharatvarsh,RT
11804,anjali_speak,anjali_speak,RT
11804,anjali_speak,TV9Bharatvarsh,RT
11804,anjali_speak,anjali_speak,RT
11807,Rohtashmandan25,TV9Bharatvarsh,RT
11807,Rohtashmandan25,anjali_speak,RT
11807,Rohtashmandan25,TV9Bharatvarsh,RT
11807,Rohtashmandan25,anjali_speak,RT
11808,TV9Bharatvarsh,anjali_speak,Mention
11809,BalmikiSah19,ABPNews,RT
11809,BalmikiSah19,ancho,RT
11809,BalmikiSah19,ABPNews,RT
11809,BalmikiSah19,ancho,RT
11810,UjjwalOmprakash,ABPNews,RT
11810,UjjwalOmprakash,ancho,RT
11810,UjjwalOmprakash,ABPNews,RT
11810,UjjwalOmprakash,ancho,RT
11811,Protest_when,ukraine_world,RT
11812,SanctionedUn,Antiwarcom,RT
11813,ravisha99362373,TV9Bharatvarsh,RT
11813,ravisha99362373,RAVIMISHRA_TV,RT
11813,ravisha99362373,TV9Bharatvarsh,RT
11813,ravisha99362373,RAVIMISHRA_TV,RT
11814,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11815,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11815,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11815,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11815,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11816,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11816,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11816,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11816,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11818,goswamig10,Bharat24Liv,RT
11819,LJoRuo,Antiwarcom,RT
11822,DoubleONAFO,Scot_Proud1,RT
11823,BhaveshKrMandal,thakur_shivangi,RT
11824,zahdehz,zahdehz,RT
11825,DoubleONAFO,ukraine_world,RT
11829,Radheshyam_k07,ABPNews,RT
11829,Radheshyam_k07,ancho,RT
11829,Radheshyam_k07,ABPNews,RT
11829,Radheshyam_k07,ancho,RT
11830,YATENDR76790283,ABPNews,RT
11830,YATENDR76790283,ancho,RT
11830,YATENDR76790283,ABPNews,RT
11830,YATENDR76790283,ancho,RT
11831,Chairman_Meowed,ukraine_world,RT
11834,Deepika_014,thakur_shivangi,RT
11835,LPNPAC,LPNPAC,RT
11836,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11837,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11838,dk116435,ABPNews,RT
11838,dk116435,ancho,RT
11838,dk116435,ABPNews,RT
11838,dk116435,ancho,RT
11839,CarrieSiemek,missjea,RT
11842,JogenderSingh70,ABPNews,RT
11842,JogenderSingh70,ancho,RT
11842,JogenderSingh70,ABPNews,RT
11842,JogenderSingh70,ancho,RT
11843,hh_francesco,AllaPoedie,RT
11844,dee4peace,dee4peace,RT
11846,manish_0483,ani_digital,RT
11848,sarapeters_99,Cyberknow20,RT
11851,ngNguynVitAnh2,TheRoses2022,RT
11852,FroodyWisco,albafella1,RT
11853,bapt_dre,AllaPoedie,RT
11855,FrRosbar,ePowerLife2,RT
11856,franchescojpr,ElCheZOV,RT
11860,craigthomler,USChelseaXXfan,RT
11860,craigthomler,Knight22122,RT
11860,craigthomler,JoeBran03134872,RT
11860,craigthomler,THE_RonTheDon,RT
11860,craigthomler,RWApodcast,RT
11860,craigthomler,USChelseaXXfan,RT
11860,craigthomler,Knight22122,RT
11860,craigthomler,JoeBran03134872,RT
11860,craigthomler,THE_RonTheDon,RT
11860,craigthomler,RWApodcast,RT
11860,craigthomler,USChelseaXXfan,RT
11860,craigthomler,Knight22122,RT
11860,craigthomler,JoeBran03134872,RT
11860,craigthomler,THE_RonTheDon,RT
11860,craigthomler,RWApodcast,RT
11860,craigthomler,USChelseaXXfan,RT
11860,craigthomler,Knight22122,RT
11860,craigthomler,JoeBran03134872,RT
11860,craigthomler,THE_RonTheDon,RT
11860,craigthomler,RWApodcast,RT
11860,craigthomler,USChelseaXXfan,RT
11860,craigthomler,Knight22122,RT
11860,craigthomler,JoeBran03134872,RT
11860,craigthomler,THE_RonTheDon,RT
11860,craigthomler,RWApodcast,RT
11861,FroodyWisco,ukraine_world,RT
11862,AimieeMobley,Therealgsns,RT
11863,a1a697fbd80147c,Therealgsns,RT
11865,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11865,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11865,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11865,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11866,sonutha11335937,AmarUjalaNews,RT
11869,nohouzecalls,TimGravett,RT
11870,sundar_laxkar,News18India,RT
11870,sundar_laxkar,RajLaveena,RT
11870,sundar_laxkar,News18India,RT
11870,sundar_laxkar,RajLaveena,RT
11871,Shahzebalvi4,TV9Bharatvarsh,RT
11871,Shahzebalvi4,RAVIMISHRA_TV,RT
11871,Shahzebalvi4,TV9Bharatvarsh,RT
11871,Shahzebalvi4,RAVIMISHRA_TV,RT
11873,lindabrown7777,Antiwarcom,RT
11874,lindabrown7777,Antiwarcom,RT
11874,lindabrown7777,KyleAnzalone_,RT
11874,lindabrown7777,Freem,RT
11874,lindabrown7777,Antiwarcom,RT
11874,lindabrown7777,KyleAnzalone_,RT
11874,lindabrown7777,Freem,RT
11874,lindabrown7777,Antiwarcom,RT
11874,lindabrown7777,KyleAnzalone_,RT
11874,lindabrown7777,Freem,RT
11875,lindabrown7777,Antiwarcom,RT
11875,lindabrown7777,RonPaul,RT
11875,lindabrown7777,Antiwarcom,RT
11875,lindabrown7777,RonPaul,RT
11876,djgoodlook,ABPNews,RT
11876,djgoodlook,ancho,RT
11876,djgoodlook,ABPNews,RT
11876,djgoodlook,ancho,RT
11877,Mathura25,ABPNews,RT
11877,Mathura25,ancho,RT
11877,Mathura25,ABPNews,RT
11877,Mathura25,ancho,RT
11878,BishnoiTe,ABPNews,RT
11878,BishnoiTe,ancho,RT
11878,BishnoiTe,ABPNews,RT
11878,BishnoiTe,ancho,RT
11879,tatersngravy_71,Therealgsns,RT
11880,powerfromspace1,cnn,Mention
11881,TimoLempiainen,ukraine_world,RT
11882,manojsingh_kush,ABPNews,RT
11882,manojsingh_kush,ancho,RT
11882,manojsingh_kush,ABPNews,RT
11882,manojsingh_kush,ancho,RT
11884,Atulsainiarya,ABPNews,RT
11884,Atulsainiarya,ancho,RT
11884,Atulsainiarya,ABPNews,RT
11884,Atulsainiarya,ancho,RT
11885,MickRhythm,EuromaidanPR,RT
11886,braedalibby,nojaydenx,RT
11887,Prashantchau18,ani_digital,RT
11889,funkibloo,Therealgsns,RT
11891,canvasman_,BBCNews,Mention
11893,singh_manish09,ani_digital,RT
11894,June4th3,Beacon20min,RT
11896,ShivkumarPogul,ABPNews,RT
11896,ShivkumarPogul,ancho,RT
11896,ShivkumarPogul,ABPNews,RT
11896,ShivkumarPogul,ancho,RT
11897,RBellitzia,TheRoses2022,RT
11898,RajLaveena,News18India,RT
11898,RajLaveena,RajLaveena,RT
11898,RajLaveena,News18India,RT
11898,RajLaveena,RajLaveena,RT
11899,News18India,RajLaveena,Mention
11900,BrotherLeeLuv,Seth_Mythrax,RT
11901,jairbrenis,Seth_Mythrax,RT
11902,Shashan20797894,ani_digital,RT
11903,ishwarlal1998,ABPNews,RT
11903,ishwarlal1998,ancho,RT
11903,ishwarlal1998,ABPNews,RT
11903,ishwarlal1998,ancho,RT
11904,anjali_speak,TV9Bharatvarsh,RT
11904,anjali_speak,anjali_speak,RT
11904,anjali_speak,TV9Bharatvarsh,RT
11904,anjali_speak,anjali_speak,RT
11907,Rohtashmandan25,TV9Bharatvarsh,RT
11907,Rohtashmandan25,anjali_speak,RT
11907,Rohtashmandan25,TV9Bharatvarsh,RT
11907,Rohtashmandan25,anjali_speak,RT
11908,TV9Bharatvarsh,anjali_speak,Mention
11909,BalmikiSah19,ABPNews,RT
11909,BalmikiSah19,ancho,RT
11909,BalmikiSah19,ABPNews,RT
11909,BalmikiSah19,ancho,RT
11910,UjjwalOmprakash,ABPNews,RT
11910,UjjwalOmprakash,ancho,RT
11910,UjjwalOmprakash,ABPNews,RT
11910,UjjwalOmprakash,ancho,RT
11911,Protest_when,ukraine_world,RT
11912,SanctionedUn,Antiwarcom,RT
11913,ravisha99362373,TV9Bharatvarsh,RT
11913,ravisha99362373,RAVIMISHRA_TV,RT
11913,ravisha99362373,TV9Bharatvarsh,RT
11913,ravisha99362373,RAVIMISHRA_TV,RT
11914,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11915,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11915,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11915,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11915,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11916,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11916,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11916,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11916,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11918,goswamig10,Bharat24Liv,RT
11919,LJoRuo,Antiwarcom,RT
11922,DoubleONAFO,Scot_Proud1,RT
11923,BhaveshKrMandal,thakur_shivangi,RT
11924,zahdehz,zahdehz,RT
11925,DoubleONAFO,ukraine_world,RT
11929,Radheshyam_k07,ABPNews,RT
11929,Radheshyam_k07,ancho,RT
11929,Radheshyam_k07,ABPNews,RT
11929,Radheshyam_k07,ancho,RT
11930,YATENDR76790283,ABPNews,RT
11930,YATENDR76790283,ancho,RT
11930,YATENDR76790283,ABPNews,RT
11930,YATENDR76790283,ancho,RT
11931,Chairman_Meowed,ukraine_world,RT
11934,Deepika_014,thakur_shivangi,RT
11935,LPNPAC,LPNPAC,RT
11936,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11937,TV9Bharatvarsh,RAVIMISHRA_TV,Mention
11938,dk116435,ABPNews,RT
11938,dk116435,ancho,RT
11938,dk116435,ABPNews,RT
11938,dk116435,ancho,RT
11939,CarrieSiemek,missjea,RT
11942,JogenderSingh70,ABPNews,RT
11942,JogenderSingh70,ancho,RT
11942,JogenderSingh70,ABPNews,RT
11942,JogenderSingh70,ancho,RT
11943,hh_francesco,AllaPoedie,RT
11944,dee4peace,dee4peace,RT
11946,manish_0483,ani_digital,RT
11948,sarapeters_99,Cyberknow20,RT
11951,ngNguynVitAnh2,TheRoses2022,RT
11952,FroodyWisco,albafella1,RT
11953,bapt_dre,AllaPoedie,RT
11955,FrRosbar,ePowerLife2,RT
11956,franchescojpr,ElCheZOV,RT
11960,craigthomler,USChelseaXXfan,RT
11960,craigthomler,Knight22122,RT
11960,craigthomler,JoeBran03134872,RT
11960,craigthomler,THE_RonTheDon,RT
11960,craigthomler,RWApodcast,RT
11960,craigthomler,USChelseaXXfan,RT
11960,craigthomler,Knight22122,RT
11960,craigthomler,JoeBran03134872,RT
11960,craigthomler,THE_RonTheDon,RT
11960,craigthomler,RWApodcast,RT
11960,craigthomler,USChelseaXXfan,RT
11960,craigthomler,Knight22122,RT
11960,craigthomler,JoeBran03134872,RT
11960,craigthomler,THE_RonTheDon,RT
11960,craigthomler,RWApodcast,RT
11960,craigthomler,USChelseaXXfan,RT
11960,craigthomler,Knight22122,RT
11960,craigthomler,JoeBran03134872,RT
11960,craigthomler,THE_RonTheDon,RT
11960,craigthomler,RWApodcast,RT
11960,craigthomler,USChelseaXXfan,RT
11960,craigthomler,Knight22122,RT
11960,craigthomler,JoeBran03134872,RT
11960,craigthomler,THE_RonTheDon,RT
11960,craigthomler,RWApodcast,RT
11961,FroodyWisco,ukraine_world,RT
11962,AimieeMobley,Therealgsns,RT
11963,a1a697fbd80147c,Therealgsns,RT
11965,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11965,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11965,RAVIMISHRA_TV,TV9Bharatvarsh,RT
11965,RAVIMISHRA_TV,RAVIMISHRA_TV,RT
11966,sonutha11335937,AmarUjalaNews,RT
11969,nohouzecalls,TimGravett,RT
11970,sundar_laxkar,News18India,RT
11970,sundar_laxkar,RajLaveena,RT
11970,sundar_laxkar,News18India,RT
11970,sundar_laxkar,RajLaveena,RT
11971,Shahzebalvi4,TV9Bharatvarsh,RT
11971,Shahzebalvi4,RAVIMISHRA_TV,RT
11971,Shahzebalvi4,TV9Bharatvarsh,RT
11971,Shahzebalvi4,RAVIMISHRA_TV,RT
11973,lindabrown7777,Antiwarcom,RT
11974,lindabrown7777,Antiwarcom,RT
11974,lindabrown7777,KyleAnzalone_,RT
11974,lindabrown7777,Freem,RT
11974,lindabrown7777,Antiwarcom,RT
11974,lindabrown7777,KyleAnzalone_,RT
11974,lindabrown7777,Freem,RT
11974,lindabrown7777,Antiwarcom,RT
11974,lindabrown7777,KyleAnzalone_,RT
11974,lindabrown7777,Freem,RT
11975,lindabrown7777,Antiwarcom,RT
11975,lindabrown7777,RonPaul,RT
11975,lindabrown7777,Antiwarcom,RT
11975,lindabrown7777,RonPaul,RT
11976,djgoodlook,ABPNews,RT
11976,djgoodlook,ancho,RT
11976,djgoodlook,ABPNews,RT
11976,djgoodlook,ancho,RT
11977,Mathura25,ABPNews,RT
11977,Mathura25,ancho,RT
11977,Mathura25,ABPNews,RT
11977,Mathura25,ancho,RT
11978,BishnoiTe,ABPNews,RT
11978,BishnoiTe,ancho,RT
11978,BishnoiTe,ABPNews,RT
11978,BishnoiTe,ancho,RT
11979,tatersngravy_71,Therealgsns,RT
11980,powerfromspace1,cnn,Mention
11981,TimoLempiainen,ukraine_world,RT
11982,manojsingh_kush,ABPNews,RT
11982,manojsingh_kush,ancho,RT
11982,manojsingh_kush,ABPNews,RT
11982,manojsingh_kush,ancho,RT
11984,Atulsainiarya,ABPNews,RT
11984,Atulsainiarya,ancho,RT
11984,Atulsainiarya,ABPNews,RT
11984,Atulsainiarya,ancho,RT
11985,MickRhythm,EuromaidanPR,RT
11986,braedalibby,nojaydenx,RT
11987,Prashantchau18,ani_digital,RT
11989,funkibloo,Therealgsns,RT
11991,canvasman_,BBCNews,Mention
11993,singh_manish09,ani_digital,RT
11994,June4th3,Beacon20min,RT
11996,ShivkumarPogul,ABPNews,RT
11996,ShivkumarPogul,ancho,RT
